Erin Kennedy,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
121,233747.99,258135.61,0,0.0,121," $258,135.61 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,4,168642.68,,,,,,,,,
Group 2,9,75948.72,,,,,,,,,
Group 3,107,13544.21,,,,,,,,,
Totals,121,258135.61,,,,,,,,,
,,,,,,,,,,,
1016047.0,MBI,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1017575.0,Sechrist Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,N
1017646.0,GBD Architects,DESIGN,ARCHITECT_BUILDER,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,N
1017747.0,Creative Design Group,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1018931.0,Mosser Companies and Mosser Capital,DESIGN,DESIGN_FIRM,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,N
1019032.0,Urban Chalet (CA),Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1019168.0,SERA,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1021217.0,Nossa Norman Design Studio,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1021399.0,Studio 3Twelve,DESIGN,DESIGN_FIRM,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,N
1022131.0,Complete Design Services LLC,DESIGN,HOSPITALITY,Group 3 Low Potential,4610.5,0.0,2,0,FALSE,Y,TRUE,FALSE,N
1022688.0,Freeform Interiors,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,4385.55,0.0,0,0,FALSE,N,FALSE,FALSE,N
1022738.0,Devcon,DESIGN,ARCHITECT_BUILDER,Group 3 Low Potential,3692.0,0.0,1,0,FALSE,Y,TRUE,FALSE,N
1022739.0,HPG International,DESIGN,HOSPITALITY,Group 3 Low Potential,2697.0,0.0,2,0,FALSE,Y,TRUE,FALSE,N
1023023.0,LGINTERIORS,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1023422.0,Laura Cook Interiors,DESIGN,HOSPITALITY,Group 3 Low Potential,0.0,0.0,1,2,FALSE,Y,TRUE,FALSE,N
1023684.0,Mister Important Design,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
1023759.0,David Baker Architects,Design,Architect/Builder,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE,FALSE,Y
